PARCEL_APN,TAXAPN,SITE_ADDR,SITE_CITY,SITE_STATE,SITE_ZIP,LATITUDE,LONGITUDE,ASSESSEE_OWNER_NAME_1,ASSESSEE_OWNER_NAME_2,ASSESSEE_MAIL_CITY,ASSESSEE_MAIL_STATE,ASSESSEE_MAIL_ZIP,VAL_ASSD_LAND,VAL_ASSD_IMPRV,VAL_ASSD,ASMT_YEAR,ASMT_RCDRS_DATE_TRANSFER,ASMT_VAL_TRANSFER,USE_CODE_MUNI_DESC,USE_CODE_MUNI,USE_CODE_STD_LPS,USE_CODE_STD_DESC_LPS,ZONING,LOT_SIZE_AREA,LOT_SIZE_AREA_UNIT,LIVING_SQFT,YR_BLT,BUILDING_SQFT,STORIES_NUMBER,UNITS_NUMBER,BEDROOMS,TOTAL_BATHS_CALCULATED,VAL_MRKT_LAND,VAL_MRKT_IMPRV,VAL_MARKET,LAST_SALE_DATE_TRANSFER,VAL_TRANSFER,JURISDICTION,H3_INT_9,vacancy_tier,exclusion_reason
12112800260000,121-1280-026-0000,8332 LOYAL DR,SACRAMENTO,CA,95829.0,38.458394,-121.342132,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,123361.0,,123361.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,0.0,,1634.0,,1634.0,2.0,,3.0,,,,,20240715.0,547500.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900540000,121-1290-054-0000,8252 HONOR CT,SACRAMENTO,CA,95829.0,38.457942,-121.342221,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,128137.0,,128137.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-7,0.0,,1516.0,,1516.0,1.0,,3.0,,,,,20240530.0,555000.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900530000,121-1290-053-0000,8248 HONOR CT,SACRAMENTO,CA,95829.0,38.458095,-121.342223,DINH NHAT LINH THI & VI QUANG TRINH,,SACRAMENTO,CA,95829.0,112749.0,,112749.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-7,0.0,,1744.0,,1744.0,1.0,,3.0,,,,,20240430.0,600000.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112800240000,121-1280-024-0000,8324 LOYAL DR,SACRAMENTO,CA,95829.0,38.458374,-121.341837,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,123361.0,,123361.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,0.0,,1281.0,,1281.0,1.0,,3.0,,,,,20240927.0,513500.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900790000,121-1290-079-0000,8316 LOYAL DR,SACRAMENTO,CA,95829.0,38.458218,-121.341523,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,123321.0,,123321.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,0.0,,1901.0,,1901.0,2.0,,4.0,,,,,20240716.0,565000.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900630000,121-1290-063-0000,8313 LOYAL DR,SACRAMENTO,CA,95829.0,38.457914,-121.341675,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,112749.0,,112749.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-7 RD-10,0.0,,1901.0,,1901.0,2.0,,3.0,,,,,20240903.0,570500.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900620000,121-1290-062-0000,8317 LOYAL DR,SACRAMENTO,CA,95829.0,38.458011,-121.341821,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,112749.0,,112749.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10 RD-7,0.0,,1634.0,,1634.0,2.0,,3.0,,,,,20240515.0,529000.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900780000,121-1290-078-0000,8312 LOYAL DR,SACRAMENTO,CA,95829.0,38.458149,-121.341406,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,123361.0,,123361.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,0.0,,1281.0,,1281.0,1.0,,2.0,,,,,20240621.0,508000.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900770000,121-1290-077-0000,8308 LOYAL DR,SACRAMENTO,CA,95829.0,38.458079,-121.341289,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,123361.0,,123361.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,0.0,,1901.0,,1901.0,2.0,,3.0,,,,,20240628.0,613500.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112800250000,121-1280-025-0000,8328 LOYAL DR,SACRAMENTO,CA,95829.0,38.458389,-121.341985,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,123361.0,,123361.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10,0.0,,1901.0,,1901.0,2.0,,4.0,,,,,20240702.0,600500.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900560000,121-1290-056-0000,8260 HONOR CT,SACRAMENTO,CA,95829.0,38.457657,-121.342222,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,133973.0,,133973.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-7,0.0,,1516.0,,1516.0,1.0,,3.0,,,,,20240726.0,536500.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900550000,121-1290-055-0000,8256 HONOR CT,SACRAMENTO,CA,95829.0,38.457799,-121.342221,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,128137.0,,128137.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-7,0.0,,2629.0,,2629.0,2.0,,5.0,,,,,20240930.0,689000.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900610000,121-1290-061-0000,8259 HONOR CT,SACRAMENTO,CA,95829.0,38.457703,-121.34176,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,133973.0,,133973.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-7,0.0,,2055.0,,2055.0,2.0,,4.0,,,,,20240730.0,666500.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900650000,121-1290-065-0000,8305 LOYAL DR,SACRAMENTO,CA,95829.0,38.457775,-121.341441,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,112749.0,,112749.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-7 RD-10,0.0,,1281.0,,1281.0,1.0,,2.0,,,,,20240621.0,492000.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900640000,121-1290-064-0000,8309 LOYAL DR,SACRAMENTO,CA,95829.0,38.457845,-121.341558,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,112749.0,,112749.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-10 RD-7,0.0,,1634.0,,1634.0,2.0,,3.0,,,,,20240618.0,535000.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900600000,121-1290-060-0000,8263 HONOR CT,SACRAMENTO,CA,95829.0,38.457509,-121.341734,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,123361.0,,123361.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-7,0.0,,2629.0,,2629.0,2.0,,6.0,,,,,20240927.0,691500.0,UNINCORPORATED COUNTY,617700307876184063,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12112900010000,121-1290-001-0000,8253 LOYAL DR,SACRAMENTO,CA,95829.0,38.457815,-121.339596,RICHMOND AMERICAN HOMES OF MARYLAND INC,,SUISUN CITY,CA,94585.0,133973.0,,133973.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-7,0.0,,2629.0,,2629.0,2.0,,4.0,,,,,,,UNINCORPORATED COUNTY,617700307880116223,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12101800060000,121-0180-006-0000,8404 JORDAN RANCH RD,ELK GROVE,CA,95624.0,38.452196,-121.349244,LY LAURA TU ON,,ELK GROVE,CA,95624.0,284131.0,,284131.0,2024.0,,0.0,RES/SINGLE FAMILY/RURAL HOME(2-5 AC),A1D00A,1008.0,RURAL/AGRICULTURAL RESIDENCE,RD-4,2.0599999,AC,649.0,1984.0,649.0,2,,1.0,,,,,20200218.0,265000.0,UNINCORPORATED COUNTY,617700308372422655,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12208600230000,122-0860-023-0000,7679 HEATHERPACE DR,SACRAMENTO,CA,95829.0,38.47929,-121.323053,YAGEN-MARTINEZ JONATHAN RYAN,,SACRAMENTO,CA,95829.0,104040.0,,104040.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-7,0.0,,1556.0,,1556.0,2,,3.0,,,,,20240124.0,477500.0,UNINCORPORATED COUNTY,617700307910787071,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12200500350000,122-0050-035-0000,9922 GERBER RD,SACRAMENTO,CA,95829.0,38.476704,-121.324985,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20070606.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEEAB,8001.0,RESIDENTIAL-VACANT LAND,O,1.8099999,AC,,,,,,,,,,,,161500.0,UNINCORPORATED COUNTY,617700307911835647,Tier 1: Coded Vacant,public_park_or_recreation_agency
12208600930000,122-0860-093-0000,7671 STRINGER WAY,SACRAMENTO,CA,95829.0,38.479101,-121.321639,COOPER HENRY G & FATU M YAH & MAC H COOPER,,SACRAMENTO,CA,95829.0,121380.0,,121380.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-7,0.0,,2379.0,,2379.0,2,,3.0,,,,,20240131.0,597000.0,UNINCORPORATED COUNTY,617700307901087743,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12208700680000,122-0870-068-0000,7667 BROADHEAD WAY,SACRAMENTO,CA,95829.0,38.47928,-121.320242,TAYLOR MORRISON OF CALIFORNIA LLC,,FOLSOM,CA,95630.0,111000.0,,111000.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2248.0,,2248.0,2,,4.0,,,,,20240529.0,576000.0,UNINCORPORATED COUNTY,617700307899777023,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12200600260000,122-0060-026-0000,7713 VINEYARD RD,SACRAMENTO,CA,95829.0,38.478117,-121.311932,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19930719.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,AR-5,145.99001,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307913146367,Tier 2: Zero Improvement,public_park_or_recreation_agency
12208700660000,122-0870-066-0000,7675 BROADHEAD WAY,SACRAMENTO,CA,95829.0,38.479033,-121.320239,TAYLOR MORRISON OF CALIFORNIA LLC,,FOLSOM,CA,95630.0,111000.0,,111000.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2125.0,,2125.0,2,,4.0,,,,,20240530.0,550000.0,UNINCORPORATED COUNTY,617700307901087743,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12208700650000,122-0870-065-0000,7679 BROADHEAD WAY,SACRAMENTO,CA,95829.0,38.478909,-121.320238,TAYLOR MORRISON OF CALIFORNIA LLC,,FOLSOM,CA,95630.0,111000.0,,111000.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2002.0,,2002.0,2,,4.0,,,,,20240524.0,,UNINCORPORATED COUNTY,617700307901087743,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12208700670000,122-0870-067-0000,7671 BROADHEAD WAY,SACRAMENTO,CA,95829.0,38.479157,-121.320241,TAYLOR MORRISON OF CALIFORNIA LLC,,FOLSOM,CA,95630.0,111000.0,,111000.0,2024.0,,0.0,RES/SINGLE FAMILY/SUBDIVISION,A1A00A,1001.0,SINGLE FAMILY RESIDENTIAL,RD-5,0.0,,2248.0,,2248.0,2,,4.0,,,,,20240531.0,598500.0,UNINCORPORATED COUNTY,617700307901087743,Tier 2: Zero Improvement,occupied_structure_missing_improvement_data
12200600250000,122-0060-025-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.476181,-121.31544,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19930719.0,0.0,GOLF COURSE (PUBLIC),FAB00A,4028.0,GOLF COURSE,AR-5,625.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307912622079,Tier 2: Zero Improvement,public_park_or_recreation_agency
12205700190000,122-0570-019-0000,WILDHAWK WEST DR,SACRAMENTO,CA,95829.0,38.473954,-121.31627,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021212.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,25932.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307908689919,Tier 2: Zero Improvement,public_park_or_recreation_agency
12206100400000,122-0610-040-0000,FAZIO DR,SACRAMENTO,CA,95829.0,38.471883,-121.318113,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021212.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,33602.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307908689919,Tier 2: Zero Improvement,public_park_or_recreation_agency
12205700180000,122-0570-018-0000,MISSION HILLS DR,SACRAMENTO,CA,95829.0,38.474274,-121.316253,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021212.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,2629.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307908689919,Tier 2: Zero Improvement,public_park_or_recreation_agency
12201300140000,122-0130-014-0000,CARMENCITA AVE,SACRAMENTO,CA,95829.0,38.466722,-121.325978,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VACANT RES (2-5 AC SITE),IAFEAA,8001.0,RESIDENTIAL-VACANT LAND,AR-10,2.5599999,AC,,,,,,,,,,,20220104.0,,UNINCORPORATED COUNTY,617700308624080895,Tier 1: Coded Vacant,public_park_or_recreation_agency
12201300210000,122-0130-021-0000,CARMENCITA AVE,SACRAMENTO,CA,95829.0,38.465348,-121.327199,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VACANT RES (10-49 ACRES),IABAAA,8001.0,RESIDENTIAL-VACANT LAND,AR-10,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308623556607,Tier 1: Coded Vacant,public_park_or_recreation_agency
12201300160000,122-0130-016-0000,CARMENCITA AVE,SACRAMENTO,CA,95829.0,38.465464,-121.329911,SOUTHGATE RECREATION AND PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-10,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307871465471,Tier 2: Zero Improvement,public_park_or_recreation_agency
12201200530000,122-0120-053-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.464746,-121.324918,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VACANT RES (2-5 AC SITE),IAFEAA,8001.0,RESIDENTIAL-VACANT LAND,AG-20,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308623294463,Tier 1: Coded Vacant,public_park_or_recreation_agency
12201200520000,122-0120-052-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.465723,-121.325096,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEEAA,8001.0,RESIDENTIAL-VACANT LAND,AG-20,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308624080895,Tier 1: Coded Vacant,public_park_or_recreation_agency
12206200370000,122-0620-037-0000,DESERT DUNES CT,SACRAMENTO,CA,95829.0,38.46943,-121.316271,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021212.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,7500.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307909738495,Tier 2: Zero Improvement,public_park_or_recreation_agency
12206200360000,122-0620-036-0000,DESERT DUNES CT,SACRAMENTO,CA,95829.0,38.468555,-121.316271,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20021212.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-5,7602.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308628275199,Tier 2: Zero Improvement,public_park_or_recreation_agency
12208100430000,122-0810-043-0000,8050 VINEYARD RD,SACRAMENTO,CA,95829.0,38.466535,-121.316163,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,8621.0,SF,,,,,,,,,,,20180105.0,1650000.0,UNINCORPORATED COUNTY,617700308627750911,Tier 2: Zero Improvement,public_park_or_recreation_agency
12208100420000,122-0810-042-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.467412,-121.316163,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,2691.0,SF,,,,,,,,,,,20180105.0,,UNINCORPORATED COUNTY,617700308627750911,Tier 2: Zero Improvement,public_park_or_recreation_agency
12201200540000,122-0120-054-0000,9845 WILDHAWK WEST DR,SACRAMENTO,CA,95829.0,38.465608,-121.32252,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,,0.0,"VACANT RESIDENTIAL, 10-49 AC",IABCAA,8001.0,RESIDENTIAL-VACANT LAND,RD-5 RD-4,0.0,,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308623818751,Tier 1: Coded Vacant,public_park_or_recreation_agency
12203500210000,122-0350-021-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.463315,-121.316177,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19900718.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,6988.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308628799487,Tier 2: Zero Improvement,public_park_or_recreation_agency
12204300720000,122-0430-072-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.465268,-121.315876,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020814.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,3935.0,SF,,,,,,,,,,,20020814.0,,UNINCORPORATED COUNTY,617700308627488767,Tier 2: Zero Improvement,public_park_or_recreation_agency
12206600340000,122-0660-034-0000,TIGERWOODS DR,SACRAMENTO,CA,95829.0,38.472031,-121.310817,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020924.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,1715.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307913408511,Tier 2: Zero Improvement,public_park_or_recreation_agency
12206600350000,122-0660-035-0000,SORENSTAM DR,SACRAMENTO,CA,95829.0,38.472029,-121.310386,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020924.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-2 RD-4,7362.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700307913408511,Tier 2: Zero Improvement,public_park_or_recreation_agency
12201100180000,122-0110-018-0000,SADDLE CREEK DR,SACRAMENTO,CA,95829.0,38.467104,-121.301298,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19921030.0,0.0,VACANT RES (50-100 ACRES),IACAAA,8001.0,RESIDENTIAL-VACANT LAND,AR-1,75.339996,AC,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308666810367,Tier 1: Coded Vacant,public_park_or_recreation_agency
12201500810000,122-0150-081-0000,ELSIE IDA WAY,SACRAMENTO,CA,95829.0,38.455799,-121.325598,SOUTHGATE REC & PARK DIST,,SACRAMENTO,CA,95823.0,,,,2024.0,20100114.0,0.0,VACANT RESIDENTIAL UNDER 2 AC,IAEAAE,8001.0,RESIDENTIAL-VACANT LAND,RD-4,6358.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308632207359,Tier 1: Coded Vacant,public_park_or_recreation_agency
12207100640000,122-0710-064-0000,9926 OBSIDIAN WAY,SACRAMENTO,CA,95829.0,38.456397,-121.324717,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20070213.0,0.0,VACANT RES (2-5 AC SITE),IAFAAE,8001.0,RESIDENTIAL-VACANT LAND,O,3.1500001,AC,,,,,,,,,,,20070213.0,,UNINCORPORATED COUNTY,617700308632207359,Tier 1: Coded Vacant,public_park_or_recreation_agency
12203300020000,122-0330-002-0000,SAVONA DR,SACRAMENTO,CA,95829.0,38.458829,-121.315865,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19891206.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,28000.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308621197311,Tier 2: Zero Improvement,public_park_or_recreation_agency
12203500220000,122-0350-022-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.462161,-121.316188,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19900718.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,6792.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308621983743,Tier 2: Zero Improvement,public_park_or_recreation_agency
12203300010000,122-0330-001-0000,SAVONA DR,SACRAMENTO,CA,95829.0,38.461561,-121.315873,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19891206.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",AR-1,8258.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308621983743,Tier 2: Zero Improvement,public_park_or_recreation_agency
12203700280000,122-0370-028-0000,VINEYARD RD,SACRAMENTO,CA,95829.0,38.46071,-121.316246,SOUTHGATE RECREATION & PARK DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,19980713.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-3,1264.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308621983743,Tier 2: Zero Improvement,public_park_or_recreation_agency
12205400510000,122-0540-051-0000,CRISTO DR,SACRAMENTO,CA,95829.0,38.458182,-121.316233,SOUTHGATE PARK & RECREATION DISTRICT,,SACRAMENTO,CA,95823.0,,,,2024.0,20020919.0,0.0,"MISC, UNUSABLE-SMALL",MSMALA,8009.0,"WASTE LAND, MARSH, SWAMP, SUBMERGED-VACANT LAND",RD-4,2415.0,SF,,,,,,,,,,,,,UNINCORPORATED COUNTY,617700308621197311,Tier 2: Zero Improvement,public_park_or_recreation_agency
